datetime_beginning_utc,datetime_beginning_ept,datetime_ending_utc,datetime_ending_ept,monitored_facility,contingency_facility,shadow_price
6/3/2025 2:00:00 PM,6/3/2025 10:00:00 AM,6/3/2025 3:00:00 PM,6/3/2025 11:00:00 AM,LENOX-NMESHOPP NML 1090      B  115 KV,L500.Hopatcong-Lackawanna.5063,-31.61
6/3/2025 2:00:00 PM,6/3/2025 10:00:00 AM,6/3/2025 3:00:00 PM,6/3/2025 11:00:00 AM,NOTTINGH230 KV  2-3,L500.Conastone-PeachBottom.5012,-8.97
6/3/2025 2:00:00 PM,6/3/2025 10:00:00 AM,6/3/2025 3:00:00 PM,6/3/2025 11:00:00 AM,ROCKTONM115 KV  ROC-SHA,L230.Forest-SquabHollow,-39.42
6/3/2025 2:00:00 PM,6/3/2025 10:00:00 AM,6/3/2025 3:00:00 PM,6/3/2025 11:00:00 AM,SHENANGO138 KV  SHE-MAS1,ACTUAL,-18.68
6/3/2025 2:00:00 PM,6/3/2025 10:00:00 AM,6/3/2025 3:00:00 PM,6/3/2025 11:00:00 AM,SKIMMER 115 KV  SKI-BAL1,L765.Cloverdale-JoshuaFalls,-266.84
6/3/2025 2:00:00 PM,6/3/2025 10:00:00 AM,6/3/2025 3:00:00 PM,6/3/2025 11:00:00 AM,WMOULTON69 KV   WMO-09S1,ACTUAL,-23.27
6/3/2025 1:00:00 PM,6/3/2025 9:00:00 AM,6/3/2025 2:00:00 PM,6/3/2025 10:00:00 AM,74 KEWAN B1Z1 DIS              138 KV,L138.Corbin-CrescentRidge.98105,-18.92
6/3/2025 1:00:00 PM,6/3/2025 9:00:00 AM,6/3/2025 2:00:00 PM,6/3/2025 10:00:00 AM,94 HAURD-11323    11323     A  138 KV,L345.Nelson-ElectricJct.15502,-3.25
6/3/2025 1:00:00 PM,6/3/2025 9:00:00 AM,6/3/2025 2:00:00 PM,6/3/2025 10:00:00 AM,BASIN   230 KV  259A,L500.Carson-Midlothian.563,-10.48
6/3/2025 1:00:00 PM,6/3/2025 9:00:00 AM,6/3/2025 2:00:00 PM,6/3/2025 10:00:00 AM,BECO-PARAGNPK 2207A         B  230 KV,L230.Buttermilk-Beaumeade.2152,-210.44
6/3/2025 1:00:00 PM,6/3/2025 9:00:00 AM,6/3/2025 2:00:00 PM,6/3/2025 10:00:00 AM,BREMO4  230 KV  2193A,L500.Midlothian-NorthAnna.576,-14.42
6/3/2025 1:00:00 PM,6/3/2025 9:00:00 AM,6/3/2025 2:00:00 PM,6/3/2025 10:00:00 AM,CARL PN 115 KV  CAR-GAR,230/115.Lewistown.T3,-62.13
6/3/2025 1:00:00 PM,6/3/2025 9:00:00 AM,6/3/2025 2:00:00 PM,6/3/2025 10:00:00 AM,ECLIPSE 115 KV  ECL-UTI,L345.Ashtabula-ErieWest,-35.28
6/3/2025 1:00:00 PM,6/3/2025 9:00:00 AM,6/3/2025 2:00:00 PM,6/3/2025 10:00:00 AM,EVERTSUB115 KV  EVE-STR,ACTUAL,-72.49
6/3/2025 1:00:00 PM,6/3/2025 9:00:00 AM,6/3/2025 2:00:00 PM,6/3/2025 10:00:00 AM,GARDNERS115 KV  GAR-TEX,L345.Ashtabula-ErieWest,-120.82
6/3/2025 1:00:00 PM,6/3/2025 9:00:00 AM,6/3/2025 2:00:00 PM,6/3/2025 10:00:00 AM,LENOX-NMESHOPP NML 1090      B  115 KV,L500.Hopatcong-Lackawanna.5063,-110.46
6/3/2025 1:00:00 PM,6/3/2025 9:00:00 AM,6/3/2025 2:00:00 PM,6/3/2025 10:00:00 AM,PLUM    138 KV  PLU-UNI,L500.Cabot-Cranberry,-2.46
6/3/2025 1:00:00 PM,6/3/2025 9:00:00 AM,6/3/2025 2:00:00 PM,6/3/2025 10:00:00 AM,SKIMMER 115 KV  SKI-BAL1,L765.Cloverdale-JoshuaFalls,-203.85
6/3/2025 1:00:00 PM,6/3/2025 9:00:00 AM,6/3/2025 2:00:00 PM,6/3/2025 10:00:00 AM,WMOULTON69 KV   WMO-09S1,ACTUAL,-27.55
6/3/2025 12:00:00 PM,6/3/2025 8:00:00 AM,6/3/2025 1:00:00 PM,6/3/2025 9:00:00 AM,16901   138 KV  16901 Z1,ACTUAL,-0.69
6/3/2025 12:00:00 PM,6/3/2025 8:00:00 AM,6/3/2025 1:00:00 PM,6/3/2025 9:00:00 AM,74 KEWAN B1Z1 DIS              138 KV,L138.Corbin-CrescentRidge.98105,-21.65
6/3/2025 12:00:00 PM,6/3/2025 8:00:00 AM,6/3/2025 1:00:00 PM,6/3/2025 9:00:00 AM,94 HAURD-11323    11323     A  138 KV,L345.Nelson-ElectricJct.15502,-0.01
6/3/2025 12:00:00 PM,6/3/2025 8:00:00 AM,6/3/2025 1:00:00 PM,6/3/2025 9:00:00 AM,BECO-PARAGNPK 2207A         B  230 KV,L230.Buttermilk-Beaumeade.2152,-194.45
6/3/2025 12:00:00 PM,6/3/2025 8:00:00 AM,6/3/2025 1:00:00 PM,6/3/2025 9:00:00 AM,BERGEN  230 KV  BER-HUD,ACTUAL,-0.14
6/3/2025 12:00:00 PM,6/3/2025 8:00:00 AM,6/3/2025 1:00:00 PM,6/3/2025 9:00:00 AM,BREMO4  230 KV  2193A,L500.Midlothian-NorthAnna.576,-32.11
6/3/2025 12:00:00 PM,6/3/2025 8:00:00 AM,6/3/2025 1:00:00 PM,6/3/2025 9:00:00 AM,EVERTSUB115 KV  EVE-STR,ACTUAL,-68.11
6/3/2025 12:00:00 PM,6/3/2025 8:00:00 AM,6/3/2025 1:00:00 PM,6/3/2025 9:00:00 AM,GARDNERS115 KV  GAR-TEX,L500.Brighton-Conastone.5011,-111.96
6/3/2025 12:00:00 PM,6/3/2025 8:00:00 AM,6/3/2025 1:00:00 PM,6/3/2025 9:00:00 AM,LENOX-NMESHOPP NML 1090      B  115 KV,L500.Hopatcong-Lackawanna.5063,-139.08
6/3/2025 12:00:00 PM,6/3/2025 8:00:00 AM,6/3/2025 1:00:00 PM,6/3/2025 9:00:00 AM,ROCKTONM115 KV  ROC-SHA,L230.Forest-SquabHollow,-181.71
6/3/2025 12:00:00 PM,6/3/2025 8:00:00 AM,6/3/2025 1:00:00 PM,6/3/2025 9:00:00 AM,THIRTYST115 KV  THI-SUM,ACTUAL,-14.63
6/3/2025 12:00:00 PM,6/3/2025 8:00:00 AM,6/3/2025 1:00:00 PM,6/3/2025 9:00:00 AM,WMOULTON69 KV   WMO-09S1,ACTUAL,-26.47
6/3/2025 11:00:00 AM,6/3/2025 7:00:00 AM,6/3/2025 12:00:00 PM,6/3/2025 8:00:00 AM,16901   138 KV  16901 Z1,ACTUAL,-9.35
6/3/2025 11:00:00 AM,6/3/2025 7:00:00 AM,6/3/2025 12:00:00 PM,6/3/2025 8:00:00 AM,74 KEWAN B1Z1 DIS              138 KV,L138.Corbin-CrescentRidge.98105,-21.72
6/3/2025 11:00:00 AM,6/3/2025 7:00:00 AM,6/3/2025 12:00:00 PM,6/3/2025 8:00:00 AM,94 HAURD-11323    11323     A  138 KV,L345.Nelson-ElectricJct.15502,-3.04
6/3/2025 11:00:00 AM,6/3/2025 7:00:00 AM,6/3/2025 12:00:00 PM,6/3/2025 8:00:00 AM,BECO-PARAGNPK 2207A         B  230 KV,L230.Buttermilk-Beaumeade.2152,-192.37
6/3/2025 11:00:00 AM,6/3/2025 7:00:00 AM,6/3/2025 12:00:00 PM,6/3/2025 8:00:00 AM,Crete-StJohns 345 kV l/o Dumont-Wilton Ctr 765 kV,Dumont-Wilton Center 765kV,-10.08
6/3/2025 11:00:00 AM,6/3/2025 7:00:00 AM,6/3/2025 12:00:00 PM,6/3/2025 8:00:00 AM,EVERTSUB115 KV  EVE-STR,ACTUAL,-170.35
6/3/2025 11:00:00 AM,6/3/2025 7:00:00 AM,6/3/2025 12:00:00 PM,6/3/2025 8:00:00 AM,GARDNERS115 KV  GAR-TEX,L500.Brighton-Conastone.5011,-127.72
6/3/2025 11:00:00 AM,6/3/2025 7:00:00 AM,6/3/2025 12:00:00 PM,6/3/2025 8:00:00 AM,LENOX-NMESHOPP NML 1090      B  115 KV,L500.Hopatcong-Lackawanna.5063,-130.88
6/3/2025 11:00:00 AM,6/3/2025 7:00:00 AM,6/3/2025 12:00:00 PM,6/3/2025 8:00:00 AM,ROCKTONM115 KV  ROC-SHA,L230.Forest-SquabHollow,-404.23
6/3/2025 11:00:00 AM,6/3/2025 7:00:00 AM,6/3/2025 12:00:00 PM,6/3/2025 8:00:00 AM,WMOULTON69 KV   WMO-09S1,ACTUAL,-24.60
6/3/2025 10:00:00 AM,6/3/2025 6:00:00 AM,6/3/2025 11:00:00 AM,6/3/2025 7:00:00 AM,16901   138 KV  16901 Z1,ACTUAL,-12.40
6/3/2025 10:00:00 AM,6/3/2025 6:00:00 AM,6/3/2025 11:00:00 AM,6/3/2025 7:00:00 AM,74 KEWAN B1Z1 DIS              138 KV,L138.Corbin-CrescentRidge.98105,-17.47
6/3/2025 10:00:00 AM,6/3/2025 6:00:00 AM,6/3/2025 11:00:00 AM,6/3/2025 7:00:00 AM,94 HAURD-11323    11323     A  138 KV,L345.Nelson-ElectricJct.15502,-3.69
6/3/2025 10:00:00 AM,6/3/2025 6:00:00 AM,6/3/2025 11:00:00 AM,6/3/2025 7:00:00 AM,BECO-PARAGNPK 2207A         B  230 KV,L230.Buttermilk-Beaumeade.2152,-247.74
6/3/2025 10:00:00 AM,6/3/2025 6:00:00 AM,6/3/2025 11:00:00 AM,6/3/2025 7:00:00 AM,Crete-StJohns 345 kV l/o Dumont-Wilton Ctr 765 kV,Dumont-Wilton Center 765kV,-20.32
6/3/2025 10:00:00 AM,6/3/2025 6:00:00 AM,6/3/2025 11:00:00 AM,6/3/2025 7:00:00 AM,EVERTSUB115 KV  EVE-STR,ACTUAL,-115.35
6/3/2025 10:00:00 AM,6/3/2025 6:00:00 AM,6/3/2025 11:00:00 AM,6/3/2025 7:00:00 AM,LENOX-NMESHOPP NML 1090      B  115 KV,L500.Hopatcong-Lackawanna.5063,-207.33
6/3/2025 10:00:00 AM,6/3/2025 6:00:00 AM,6/3/2025 11:00:00 AM,6/3/2025 7:00:00 AM,WMOULTON69 KV   WMO-09S1,ACTUAL,-2.12
6/3/2025 9:00:00 AM,6/3/2025 5:00:00 AM,6/3/2025 10:00:00 AM,6/3/2025 6:00:00 AM,16901   138 KV  16901 Z1,ACTUAL,-4.96
6/3/2025 9:00:00 AM,6/3/2025 5:00:00 AM,6/3/2025 10:00:00 AM,6/3/2025 6:00:00 AM,74 KEWAN B1Z1 DIS              138 KV,L138.Corbin-CrescentRidge.98105,-14.74
6/3/2025 9:00:00 AM,6/3/2025 5:00:00 AM,6/3/2025 10:00:00 AM,6/3/2025 6:00:00 AM,94 HAURD-11323    11323     A  138 KV,L345.Nelson-ElectricJct.15502,-14.00
6/3/2025 9:00:00 AM,6/3/2025 5:00:00 AM,6/3/2025 10:00:00 AM,6/3/2025 6:00:00 AM,BECO-PARAGNPK 2207A         B  230 KV,L230.Buttermilk-Beaumeade.2152,-319.93
6/3/2025 9:00:00 AM,6/3/2025 5:00:00 AM,6/3/2025 10:00:00 AM,6/3/2025 6:00:00 AM,Crete-StJohns 345 kV l/o Dumont-Wilton Ctr 765 kV,Dumont-Wilton Center 765kV,-22.60
6/3/2025 9:00:00 AM,6/3/2025 5:00:00 AM,6/3/2025 10:00:00 AM,6/3/2025 6:00:00 AM,DICKERSH230 KV  DIC-DIC3,L500.Doubs-GooseCreek.514,-26.54
6/3/2025 9:00:00 AM,6/3/2025 5:00:00 AM,6/3/2025 10:00:00 AM,6/3/2025 6:00:00 AM,EVERTSUB115 KV  EVE-STR,ACTUAL,-158.20
6/3/2025 9:00:00 AM,6/3/2025 5:00:00 AM,6/3/2025 10:00:00 AM,6/3/2025 6:00:00 AM,LENOX-NMESHOPP NML 1090      B  115 KV,L500.Hopatcong-Lackawanna.5063,-64.15
6/3/2025 9:00:00 AM,6/3/2025 5:00:00 AM,6/3/2025 10:00:00 AM,6/3/2025 6:00:00 AM,NOTTINGH230 KV  2-3,L500.Conastone-PeachBottom.5012,-13.18
6/3/2025 8:00:00 AM,6/3/2025 4:00:00 AM,6/3/2025 9:00:00 AM,6/3/2025 5:00:00 AM,16901   138 KV  16901 Z1,ACTUAL,-3.83
6/3/2025 8:00:00 AM,6/3/2025 4:00:00 AM,6/3/2025 9:00:00 AM,6/3/2025 5:00:00 AM,74 KEWAN B1Z1 DIS              138 KV,L138.Corbin-CrescentRidge.98105,-13.96
6/3/2025 8:00:00 AM,6/3/2025 4:00:00 AM,6/3/2025 9:00:00 AM,6/3/2025 5:00:00 AM,94 HAURD-11323    11323     A  138 KV,L345.Nelson-ElectricJct.15502,-15.18
6/3/2025 8:00:00 AM,6/3/2025 4:00:00 AM,6/3/2025 9:00:00 AM,6/3/2025 5:00:00 AM,BECO-PARAGNPK 2207A         B  230 KV,L230.Buttermilk-Beaumeade.2152,-358.93
6/3/2025 8:00:00 AM,6/3/2025 4:00:00 AM,6/3/2025 9:00:00 AM,6/3/2025 5:00:00 AM,Crete-StJohns 345 kV l/o Dumont-Wilton Ctr 765 kV,Dumont-Wilton Center 765kV,-12.92
6/3/2025 8:00:00 AM,6/3/2025 4:00:00 AM,6/3/2025 9:00:00 AM,6/3/2025 5:00:00 AM,DICKERSH230 KV  DIC-DIC3,L500.Doubs-GooseCreek.514,-8.90
6/3/2025 8:00:00 AM,6/3/2025 4:00:00 AM,6/3/2025 9:00:00 AM,6/3/2025 5:00:00 AM,EVERTSUB115 KV  EVE-STR,ACTUAL,-208.44
6/3/2025 8:00:00 AM,6/3/2025 4:00:00 AM,6/3/2025 9:00:00 AM,6/3/2025 5:00:00 AM,NOTTINGH230 KV  2-3,L500.Conastone-PeachBottom.5012,-13.09
6/3/2025 7:00:00 AM,6/3/2025 3:00:00 AM,6/3/2025 8:00:00 AM,6/3/2025 4:00:00 AM,16901   138 KV  16901 Z1,ACTUAL,-6.46
6/3/2025 7:00:00 AM,6/3/2025 3:00:00 AM,6/3/2025 8:00:00 AM,6/3/2025 4:00:00 AM,74 KEWAN B1Z1 DIS              138 KV,L138.Corbin-CrescentRidge.98105,-13.38
6/3/2025 7:00:00 AM,6/3/2025 3:00:00 AM,6/3/2025 8:00:00 AM,6/3/2025 4:00:00 AM,94 HAURD-11323    11323     A  138 KV,L345.Nelson-ElectricJct.15502,-9.55
6/3/2025 7:00:00 AM,6/3/2025 3:00:00 AM,6/3/2025 8:00:00 AM,6/3/2025 4:00:00 AM,BECO-PARAGNPK 2207A         B  230 KV,L230.Buttermilk-Beaumeade.2152,-351.26
6/3/2025 7:00:00 AM,6/3/2025 3:00:00 AM,6/3/2025 8:00:00 AM,6/3/2025 4:00:00 AM,Crete-StJohns 345 kV l/o Dumont-Wilton Ctr 765 kV,Dumont-Wilton Center 765kV,-9.94
6/3/2025 7:00:00 AM,6/3/2025 3:00:00 AM,6/3/2025 8:00:00 AM,6/3/2025 4:00:00 AM,DICKERSH230 KV  DIC-DIC3,L500.Doubs-GooseCreek.514,-17.11
6/3/2025 7:00:00 AM,6/3/2025 3:00:00 AM,6/3/2025 8:00:00 AM,6/3/2025 4:00:00 AM,EVERTSUB115 KV  EVE-STR,ACTUAL,-214.11
6/3/2025 7:00:00 AM,6/3/2025 3:00:00 AM,6/3/2025 8:00:00 AM,6/3/2025 4:00:00 AM,NOTTINGH230 KV  2-3,L500.Conastone-PeachBottom.5012,-4.01
6/3/2025 6:00:00 AM,6/3/2025 2:00:00 AM,6/3/2025 7:00:00 AM,6/3/2025 3:00:00 AM,16901   138 KV  16901 Z1,ACTUAL,-4.60
6/3/2025 6:00:00 AM,6/3/2025 2:00:00 AM,6/3/2025 7:00:00 AM,6/3/2025 3:00:00 AM,74 KEWAN B1Z1 DIS              138 KV,L138.Corbin-CrescentRidge.98105,-13.92
6/3/2025 6:00:00 AM,6/3/2025 2:00:00 AM,6/3/2025 7:00:00 AM,6/3/2025 3:00:00 AM,94 HAURD-11323    11323     A  138 KV,L345.Nelson-ElectricJct.15502,-13.88
6/3/2025 6:00:00 AM,6/3/2025 2:00:00 AM,6/3/2025 7:00:00 AM,6/3/2025 3:00:00 AM,BECO-PARAGNPK 2207A         B  230 KV,L230.Buttermilk-Beaumeade.2152,-353.57
6/3/2025 6:00:00 AM,6/3/2025 2:00:00 AM,6/3/2025 7:00:00 AM,6/3/2025 3:00:00 AM,Crete-StJohns 345 kV l/o Dumont-Wilton Ctr 765 kV,Dumont-Wilton Center 765kV,-9.63
6/3/2025 6:00:00 AM,6/3/2025 2:00:00 AM,6/3/2025 7:00:00 AM,6/3/2025 3:00:00 AM,DICKERSH230 KV  DIC-DIC3,L500.Doubs-GooseCreek.514,-14.05
6/3/2025 6:00:00 AM,6/3/2025 2:00:00 AM,6/3/2025 7:00:00 AM,6/3/2025 3:00:00 AM,EVERTSUB115 KV  EVE-STR,ACTUAL,-208.81
6/3/2025 6:00:00 AM,6/3/2025 2:00:00 AM,6/3/2025 7:00:00 AM,6/3/2025 3:00:00 AM,NOTTINGH230 KV  2-3,L500.Conastone-PeachBottom.5012,-1.60
6/3/2025 6:00:00 AM,6/3/2025 2:00:00 AM,6/3/2025 7:00:00 AM,6/3/2025 3:00:00 AM,PLUM    138 KV  PLU-UNI,L500.Cabot-Cranberry,-2.04
6/3/2025 5:00:00 AM,6/3/2025 1:00:00 AM,6/3/2025 6:00:00 AM,6/3/2025 2:00:00 AM,16901   138 KV  16901 Z1,ACTUAL,-4.57
6/3/2025 5:00:00 AM,6/3/2025 1:00:00 AM,6/3/2025 6:00:00 AM,6/3/2025 2:00:00 AM,74 KEWAN B1Z1 DIS              138 KV,L138.Corbin-CrescentRidge.98105,-13.94
6/3/2025 5:00:00 AM,6/3/2025 1:00:00 AM,6/3/2025 6:00:00 AM,6/3/2025 2:00:00 AM,94 HAURD-11323    11323     A  138 KV,L345.Nelson-ElectricJct.15502,-13.95
6/3/2025 5:00:00 AM,6/3/2025 1:00:00 AM,6/3/2025 6:00:00 AM,6/3/2025 2:00:00 AM,BECO-PARAGNPK 2207A         B  230 KV,L230.Buttermilk-Beaumeade.2152,-365.26
6/3/2025 5:00:00 AM,6/3/2025 1:00:00 AM,6/3/2025 6:00:00 AM,6/3/2025 2:00:00 AM,Crete-StJohns 345 kV l/o Dumont-Wilton Ctr 765 kV,Dumont-Wilton Center 765kV,-10.35
6/3/2025 5:00:00 AM,6/3/2025 1:00:00 AM,6/3/2025 6:00:00 AM,6/3/2025 2:00:00 AM,DICKERSH230 KV  DIC-DIC3,L500.Doubs-GooseCreek.514,-11.77
6/3/2025 5:00:00 AM,6/3/2025 1:00:00 AM,6/3/2025 6:00:00 AM,6/3/2025 2:00:00 AM,EVERTSUB115 KV  EVE-STR,ACTUAL,-207.47
6/3/2025 5:00:00 AM,6/3/2025 1:00:00 AM,6/3/2025 6:00:00 AM,6/3/2025 2:00:00 AM,LENOX-NMESHOPP NML 1090      B  115 KV,L500.Hopatcong-Lackawanna.5063,-3.90
6/3/2025 5:00:00 AM,6/3/2025 1:00:00 AM,6/3/2025 6:00:00 AM,6/3/2025 2:00:00 AM,NOTTINGH230 KV  2-3,L500.Conastone-PeachBottom.5012,-0.11
6/3/2025 4:00:00 AM,6/3/2025 12:00:00 AM,6/3/2025 5:00:00 AM,6/3/2025 1:00:00 AM,16901   138 KV  16901 Z1,ACTUAL,-2.01
6/3/2025 4:00:00 AM,6/3/2025 12:00:00 AM,6/3/2025 5:00:00 AM,6/3/2025 1:00:00 AM,74 KEWAN B1Z1 DIS              138 KV,L138.Corbin-CrescentRidge.98105,-14.30
6/3/2025 4:00:00 AM,6/3/2025 12:00:00 AM,6/3/2025 5:00:00 AM,6/3/2025 1:00:00 AM,94 HAURD-11323    11323     A  138 KV,L345.Nelson-ElectricJct.15502,-19.43
6/3/2025 4:00:00 AM,6/3/2025 12:00:00 AM,6/3/2025 5:00:00 AM,6/3/2025 1:00:00 AM,BECO-PARAGNPK 2207A         B  230 KV,L230.Buttermilk-Beaumeade.2152,-363.72
6/3/2025 4:00:00 AM,6/3/2025 12:00:00 AM,6/3/2025 5:00:00 AM,6/3/2025 1:00:00 AM,Crete-StJohns 345 kV l/o Dumont-Wilton Ctr 765 kV,Dumont-Wilton Center 765kV,-7.71
6/3/2025 4:00:00 AM,6/3/2025 12:00:00 AM,6/3/2025 5:00:00 AM,6/3/2025 1:00:00 AM,DICKERSH230 KV  DIC-DIC3,L500.Doubs-GooseCreek.514,-6.06
6/3/2025 4:00:00 AM,6/3/2025 12:00:00 AM,6/3/2025 5:00:00 AM,6/3/2025 1:00:00 AM,EVERTSUB115 KV  EVE-STR,ACTUAL,-230.06
6/3/2025 4:00:00 AM,6/3/2025 12:00:00 AM,6/3/2025 5:00:00 AM,6/3/2025 1:00:00 AM,Kokomo - Tipton W. 230kV l/o Nucor - Cayuga 345kV,Nucor-Cayuga 345 kV,-5.64
6/3/2025 4:00:00 AM,6/3/2025 12:00:00 AM,6/3/2025 5:00:00 AM,6/3/2025 1:00:00 AM,LENOX-NMESHOPP NML 1090      B  115 KV,L500.Hopatcong-Lackawanna.5063,-185.80
6/3/2025 4:00:00 AM,6/3/2025 12:00:00 AM,6/3/2025 5:00:00 AM,6/3/2025 1:00:00 AM,Stillwell-Dumont 345 l/o Wilton Center-Dumont 765,L765.Dumont-WiltonCenter.11215,-0.88
6/3/2025 4:00:00 AM,6/3/2025 12:00:00 AM,6/3/2025 5:00:00 AM,6/3/2025 1:00:00 AM,WMOULTON69 KV   WMO-09S1,ACTUAL,-6.74
6/3/2025 3:00:00 AM,6/2/2025 11:00:00 PM,6/3/2025 4:00:00 AM,6/3/2025 12:00:00 AM,74 KEWAN B1Z1 DIS              138 KV,L138.Corbin-CrescentRidge.98105,-9.95
6/3/2025 3:00:00 AM,6/2/2025 11:00:00 PM,6/3/2025 4:00:00 AM,6/3/2025 12:00:00 AM,94 HAURD-11323    11323     A  138 KV,L345.Nelson-ElectricJct.15502,-19.35
6/3/2025 3:00:00 AM,6/2/2025 11:00:00 PM,6/3/2025 4:00:00 AM,6/3/2025 12:00:00 AM,94 HAURD138 KV  96101,ACTUAL,-4.21
6/3/2025 3:00:00 AM,6/2/2025 11:00:00 PM,6/3/2025 4:00:00 AM,6/3/2025 12:00:00 AM,BECO-PARAGNPK 2207A         B  230 KV,L230.Buttermilk-Beaumeade.2152,-62.05
6/3/2025 3:00:00 AM,6/2/2025 11:00:00 PM,6/3/2025 4:00:00 AM,6/3/2025 12:00:00 AM,CLIMAXDP69 KV   173B,ACTUAL,-15.13
6/3/2025 3:00:00 AM,6/2/2025 11:00:00 PM,6/3/2025 4:00:00 AM,6/3/2025 12:00:00 AM,DICKERSH230 KV  DIC-DIC3,L500.Doubs-GooseCreek.514,-11.39
6/3/2025 3:00:00 AM,6/2/2025 11:00:00 PM,6/3/2025 4:00:00 AM,6/3/2025 12:00:00 AM,EVERTSUB115 KV  EVE-STR,ACTUAL,-98.97
6/3/2025 3:00:00 AM,6/2/2025 11:00:00 PM,6/3/2025 4:00:00 AM,6/3/2025 12:00:00 AM,NOTTINGH230 KV  2-3,L500.Conastone-PeachBottom.5012,-33.52
6/3/2025 3:00:00 AM,6/2/2025 11:00:00 PM,6/3/2025 4:00:00 AM,6/3/2025 12:00:00 AM,Prest - Tibbs 138 kV l/o Aster - Commodore 345 kV,Aster - CMDR 345 kV,-162.84
6/3/2025 2:00:00 AM,6/2/2025 10:00:00 PM,6/3/2025 3:00:00 AM,6/2/2025 11:00:00 PM,74 KEWAN B1Z1 DIS              138 KV,L138.Corbin-CrescentRidge.98105,-13.04
6/3/2025 2:00:00 AM,6/2/2025 10:00:00 PM,6/3/2025 3:00:00 AM,6/2/2025 11:00:00 PM,94 HAURD-11323    11323     A  138 KV,L345.Nelson-ElectricJct.15502,-26.10
6/3/2025 2:00:00 AM,6/2/2025 10:00:00 PM,6/3/2025 3:00:00 AM,6/2/2025 11:00:00 PM,BECO-PARAGNPK 2207A         B  230 KV,L230.Buttermilk-Beaumeade.2152,-53.52
6/3/2025 2:00:00 AM,6/2/2025 10:00:00 PM,6/3/2025 3:00:00 AM,6/2/2025 11:00:00 PM,CLIMAXDP69 KV   173B,ACTUAL,-14.59
6/3/2025 2:00:00 AM,6/2/2025 10:00:00 PM,6/3/2025 3:00:00 AM,6/2/2025 11:00:00 PM,DICKERSH230 KV  DIC-DIC3,L500.Doubs-GooseCreek.514,-18.16
6/3/2025 2:00:00 AM,6/2/2025 10:00:00 PM,6/3/2025 3:00:00 AM,6/2/2025 11:00:00 PM,DOEX530 345 KV  208T,ACTUAL,-0.99
6/3/2025 2:00:00 AM,6/2/2025 10:00:00 PM,6/3/2025 3:00:00 AM,6/2/2025 11:00:00 PM,EVERTSUB115 KV  EVE-STR,ACTUAL,-96.44
6/3/2025 2:00:00 AM,6/2/2025 10:00:00 PM,6/3/2025 3:00:00 AM,6/2/2025 11:00:00 PM,Kokomo - Tipton W. 230kV l/o Nucor - Cayuga 345kV,Nucor-Cayuga 345 kV,-3.42
6/3/2025 2:00:00 AM,6/2/2025 10:00:00 PM,6/3/2025 3:00:00 AM,6/2/2025 11:00:00 PM,NOTTINGH230 KV  2-3,L500.Conastone-PeachBottom.5012,-45.87
6/3/2025 2:00:00 AM,6/2/2025 10:00:00 PM,6/3/2025 3:00:00 AM,6/2/2025 11:00:00 PM,Prest - Tibbs 138 kV l/o Aster - Commodore 345 kV,Aster - CMDR 345 kV,-159.56
6/3/2025 1:00:00 AM,6/2/2025 9:00:00 PM,6/3/2025 2:00:00 AM,6/2/2025 10:00:00 PM,74 KEWAN B1Z1 DIS              138 KV,L138.Corbin-CrescentRidge.98105,-2.57
6/3/2025 1:00:00 AM,6/2/2025 9:00:00 PM,6/3/2025 2:00:00 AM,6/2/2025 10:00:00 PM,94 HAURD-11323    11323     A  138 KV,L345.Nelson-ElectricJct.15502,-41.77
6/3/2025 1:00:00 AM,6/2/2025 9:00:00 PM,6/3/2025 2:00:00 AM,6/2/2025 10:00:00 PM,ASHLAND 138 KV  ASH-HOWA,ACTUAL,-18.28
6/3/2025 1:00:00 AM,6/2/2025 9:00:00 PM,6/3/2025 2:00:00 AM,6/2/2025 10:00:00 PM,BECO-PARAGNPK 2207A         B  230 KV,L230.Buttermilk-Beaumeade.2152,-77.28
6/3/2025 1:00:00 AM,6/2/2025 9:00:00 PM,6/3/2025 2:00:00 AM,6/2/2025 10:00:00 PM,CLIMAXDP69 KV   173B,ACTUAL,-13.73
6/3/2025 1:00:00 AM,6/2/2025 9:00:00 PM,6/3/2025 2:00:00 AM,6/2/2025 10:00:00 PM,DOEX530 345 KV  203T,ACTUAL,-1.21
6/3/2025 1:00:00 AM,6/2/2025 9:00:00 PM,6/3/2025 2:00:00 AM,6/2/2025 10:00:00 PM,EVERTSUB115 KV  EVE-STR,ACTUAL,-140.04
6/3/2025 1:00:00 AM,6/2/2025 9:00:00 PM,6/3/2025 2:00:00 AM,6/2/2025 10:00:00 PM,Kokomo - Tipton W. 230kV l/o Nucor - Cayuga 345kV,Nucor-Cayuga 345 kV,-23.15
6/3/2025 1:00:00 AM,6/2/2025 9:00:00 PM,6/3/2025 2:00:00 AM,6/2/2025 10:00:00 PM,NOTTINGH230 KV  2-3,L500.Conastone-PeachBottom.5012,-72.53
6/3/2025 12:00:00 AM,6/2/2025 8:00:00 PM,6/3/2025 1:00:00 AM,6/2/2025 9:00:00 PM,94 HAURD-11323    11323     A  138 KV,L345.Nelson-ElectricJct.15502,-36.85
6/3/2025 12:00:00 AM,6/2/2025 8:00:00 PM,6/3/2025 1:00:00 AM,6/2/2025 9:00:00 PM,94 HAURD138 KV  96101,ACTUAL,-3.91
