Datetime (HB),neg_shadow_price,shadow_price
2025-06-08T22:00:00.000000-0500,-434.7,434.7
2025-06-08T23:00:00.000000-0500,-121.36,121.36
2025-06-09T00:00:00.000000-0500,-103.03,103.03
2025-06-09T01:00:00.000000-0500,-66.3,66.3
2025-06-09T02:00:00.000000-0500,-64.42,64.42
2025-06-09T03:00:00.000000-0500,-76.4,76.4
2025-06-09T04:00:00.000000-0500,-136.23,136.23
2025-06-09T05:00:00.000000-0500,-152.03,152.03
2025-06-09T06:00:00.000000-0500,-170.53,170.53
2025-06-09T07:00:00.000000-0500,-317.35,317.35
2025-06-09T08:00:00.000000-0500,-624.2,624.2
2025-06-09T09:00:00.000000-0500,-903.28,903.28
2025-06-09T10:00:00.000000-0500,-1401.45,1401.45
2025-06-09T11:00:00.000000-0500,-1871.83,1871.83
2025-06-09T12:00:00.000000-0500,-2204.98,2204.98
2025-06-09T13:00:00.000000-0500,-2303.42,2303.42
2025-06-09T14:00:00.000000-0500,-2321.55,2321.55
2025-06-09T15:00:00.000000-0500,-2456.87,2456.87
2025-06-09T16:00:00.000000-0500,-2863.78,2863.78
2025-06-09T17:00:00.000000-0500,-2366.35,2366.35
2025-06-09T18:00:00.000000-0500,-1930.98,1930.98
2025-06-09T19:00:00.000000-0500,-880.95,880.95
2025-06-09T20:00:00.000000-0500,-527.75,527.75
2025-06-09T21:00:00.000000-0500,-417.91,417.91
2025-06-09T22:00:00.000000-0500,-253.23,253.23
2025-06-09T23:00:00.000000-0500,-771.68,771.68
2025-06-10T00:00:00.000000-0500,-698.13,698.13
2025-06-10T01:00:00.000000-0500,-574.7,574.7
2025-06-10T02:00:00.000000-0500,-564.19,564.19
2025-06-10T03:00:00.000000-0500,-513.14,513.14
2025-06-10T04:00:00.000000-0500,-635.29,635.29
2025-06-10T05:00:00.000000-0500,-702.72,702.72
2025-06-10T06:00:00.000000-0500,-824.88,824.88
2025-06-10T07:00:00.000000-0500,-1056,1056
2025-06-10T08:00:00.000000-0500,-1101.55,1101.55
2025-06-10T09:00:00.000000-0500,-1371.83,1371.83
2025-06-10T10:00:00.000000-0500,-1498.44,1498.44
2025-06-10T11:00:00.000000-0500,-1810.68,1810.68
2025-06-10T12:00:00.000000-0500,-1943.76,1943.76
2025-06-10T13:00:00.000000-0500,-2062.99,2062.99
2025-06-10T14:00:00.000000-0500,-2307.62,2307.62
2025-06-10T15:00:00.000000-0500,-1904.03,1904.03
2025-06-10T16:00:00.000000-0500,-1754.86,1754.86
2025-06-10T17:00:00.000000-0500,-1673.6,1673.6
2025-06-10T18:00:00.000000-0500,-1730.5,1730.5
2025-06-10T19:00:00.000000-0500,-1289.13,1289.13
2025-06-10T20:00:00.000000-0500,-1235.66,1235.66
2025-06-10T21:00:00.000000-0500,-935.79,935.79
2025-06-10T22:00:00.000000-0500,-896.73,896.73
2025-06-10T23:00:00.000000-0500,-212.38,212.38
2025-06-11T00:00:00.000000-0500,-196.06,196.06
2025-06-11T01:00:00.000000-0500,-168.22,168.22
2025-06-11T02:00:00.000000-0500,-152.56,152.56
2025-06-11T03:00:00.000000-0500,-163.38,163.38
2025-06-11T04:00:00.000000-0500,-217.69,217.69
2025-06-11T05:00:00.000000-0500,-208.31,208.31
2025-06-11T06:00:00.000000-0500,-221.38,221.38
2025-06-11T07:00:00.000000-0500,-265.45,265.45
2025-06-11T08:00:00.000000-0500,-467.23,467.23
2025-06-11T09:00:00.000000-0500,-1110.63,1110.63
2025-06-11T10:00:00.000000-0500,-1710.34,1710.34
2025-06-11T11:00:00.000000-0500,-1474.41,1474.41
2025-06-11T12:00:00.000000-0500,-1857.34,1857.34
2025-06-11T13:00:00.000000-0500,-2237.5,2237.5
2025-06-11T14:00:00.000000-0500,-2501.02,2501.02
2025-06-11T15:00:00.000000-0500,-3586.37,3586.37
2025-06-11T16:00:00.000000-0500,-3504.93,3504.93
2025-06-11T17:00:00.000000-0500,-2846.89,2846.89
2025-06-11T18:00:00.000000-0500,-1914.47,1914.47
2025-06-11T19:00:00.000000-0500,-1212.26,1212.26
2025-06-11T20:00:00.000000-0500,-626.36,626.36
2025-06-11T21:00:00.000000-0500,-388.7,388.7
2025-06-11T22:00:00.000000-0500,-299.84,299.84
2025-06-11T23:00:00.000000-0500,-374.95,374.95
2025-06-12T00:00:00.000000-0500,-350.28,350.28
2025-06-12T01:00:00.000000-0500,-256.56,256.56
2025-06-12T02:00:00.000000-0500,-258.3,258.3
2025-06-12T03:00:00.000000-0500,-286.06,286.06
2025-06-12T04:00:00.000000-0500,-345.98,345.98
2025-06-12T05:00:00.000000-0500,-400.38,400.38
2025-06-12T06:00:00.000000-0500,-488.09,488.09
2025-06-12T07:00:00.000000-0500,-553.95,553.95
2025-06-12T08:00:00.000000-0500,-1098.06,1098.06
2025-06-12T09:00:00.000000-0500,-1572.51,1572.51
2025-06-12T10:00:00.000000-0500,-1299.81,1299.81
2025-06-12T11:00:00.000000-0500,-2188.55,2188.55
2025-06-12T12:00:00.000000-0500,-2828.5,2828.5
2025-06-12T13:00:00.000000-0500,-2809.32,2809.32
2025-06-12T14:00:00.000000-0500,-3955.35,3955.35
2025-06-12T15:00:00.000000-0500,-3457.64,3457.64
2025-06-12T16:00:00.000000-0500,-3287.48,3287.48
2025-06-12T17:00:00.000000-0500,-3382.17,3382.17
2025-06-12T18:00:00.000000-0500,-2694.08,2694.08
2025-06-12T19:00:00.000000-0500,-2454.47,2454.47
2025-06-12T20:00:00.000000-0500,-1219.56,1219.56
2025-06-12T21:00:00.000000-0500,-859.31,859.31
2025-06-12T22:00:00.000000-0500,-957.43,957.43
2025-06-12T23:00:00.000000-0500,-485.98,485.98
2025-06-13T00:00:00.000000-0500,-554.83,554.83
2025-06-13T01:00:00.000000-0500,-373.01,373.01
2025-06-13T02:00:00.000000-0500,-323.7,323.7
2025-06-13T03:00:00.000000-0500,-455.78,455.78
2025-06-13T04:00:00.000000-0500,-513.33,513.33
2025-06-13T05:00:00.000000-0500,-571.35,571.35
2025-06-13T06:00:00.000000-0500,-673.5,673.5
2025-06-13T07:00:00.000000-0500,-396.13,396.13
2025-06-13T08:00:00.000000-0500,-685.76,685.76
2025-06-13T09:00:00.000000-0500,-625.9,625.9
2025-06-13T10:00:00.000000-0500,-1255.57,1255.57
2025-06-13T11:00:00.000000-0500,-1117.56,1117.56
2025-06-13T12:00:00.000000-0500,-1267.36,1267.36
2025-06-13T13:00:00.000000-0500,-1055.03,1055.03
2025-06-13T14:00:00.000000-0500,-1081.45,1081.45
2025-06-13T15:00:00.000000-0500,-1179.45,1179.45
2025-06-13T16:00:00.000000-0500,-1415.86,1415.86
2025-06-13T17:00:00.000000-0500,-758.87,758.87
2025-06-13T18:00:00.000000-0500,-803.68,803.68
2025-06-13T19:00:00.000000-0500,-828.41,828.41
2025-06-13T20:00:00.000000-0500,-832.9,832.9
2025-06-13T21:00:00.000000-0500,-806.76,806.76
2025-06-13T22:00:00.000000-0500,-645,645
2025-06-13T23:00:00.000000-0500,-491.14,491.14
2025-06-14T00:00:00.000000-0500,-367.51,367.51
2025-06-14T01:00:00.000000-0500,-309.02,309.02
2025-06-14T02:00:00.000000-0500,-214.73,214.73
2025-06-14T03:00:00.000000-0500,-213.67,213.67
2025-06-14T04:00:00.000000-0500,-222.93,222.93
2025-06-14T05:00:00.000000-0500,-161.08,161.08
2025-06-14T06:00:00.000000-0500,-306.6,306.6
2025-06-14T07:00:00.000000-0500,-218.96,218.96
2025-06-14T08:00:00.000000-0500,-238.43,238.43
2025-06-14T09:00:00.000000-0500,-211.67,211.67
2025-06-14T10:00:00.000000-0500,-257.73,257.73
2025-06-14T11:00:00.000000-0500,-256.34,256.34
2025-06-14T12:00:00.000000-0500,-303.62,303.62
2025-06-14T13:00:00.000000-0500,-360.59,360.59
2025-06-14T14:00:00.000000-0500,-447.26,447.26
2025-06-14T15:00:00.000000-0500,-523.28,523.28
2025-06-14T16:00:00.000000-0500,-529.57,529.57
2025-06-14T17:00:00.000000-0500,-444.43,444.43
2025-06-14T18:00:00.000000-0500,-388.69,388.69
2025-06-14T19:00:00.000000-0500,-407.02,407.02
2025-06-14T20:00:00.000000-0500,-441.84,441.84
2025-06-14T21:00:00.000000-0500,-433,433
2025-06-14T22:00:00.000000-0500,-470.98,470.98
2025-06-14T23:00:00.000000-0500,-266.55,266.55
2025-06-15T00:00:00.000000-0500,-303.46,303.46
2025-06-15T01:00:00.000000-0500,-278.04,278.04
2025-06-15T02:00:00.000000-0500,-228.68,228.68
2025-06-15T03:00:00.000000-0500,-246.19,246.19
2025-06-15T04:00:00.000000-0500,-229.42,229.42
2025-06-15T05:00:00.000000-0500,-174.69,174.69
2025-06-15T06:00:00.000000-0500,-153.71,153.71
2025-06-15T07:00:00.000000-0500,-147.67,147.67
2025-06-15T08:00:00.000000-0500,-162.66,162.66
2025-06-15T09:00:00.000000-0500,-224.88,224.88
2025-06-15T10:00:00.000000-0500,-266.59,266.59
2025-06-15T11:00:00.000000-0500,-251.16,251.16
2025-06-15T12:00:00.000000-0500,-285.43,285.43
2025-06-15T13:00:00.000000-0500,-219.82,219.82
2025-06-15T14:00:00.000000-0500,-254.05,254.05
2025-06-15T15:00:00.000000-0500,-289.71,289.71
2025-06-15T16:00:00.000000-0500,-350.95,350.95
2025-06-15T17:00:00.000000-0500,-658.07,658.07
2025-06-15T18:00:00.000000-0500,-729.72,729.72
2025-06-15T19:00:00.000000-0500,-751.79,751.79
2025-06-15T20:00:00.000000-0500,-800.72,800.72
2025-06-15T21:00:00.000000-0500,-615.4,615.4
2025-06-15T22:00:00.000000-0500,-474.91,474.91
2025-06-15T23:00:00.000000-0500,-270.83,270.83
2025-06-16T00:00:00.000000-0500,-265.23,265.23
2025-06-16T01:00:00.000000-0500,-155.78,155.78
2025-06-16T02:00:00.000000-0500,-137.55,137.55
2025-06-16T03:00:00.000000-0500,-178.02,178.02
2025-06-16T04:00:00.000000-0500,-273.37,273.37
2025-06-16T05:00:00.000000-0500,-457.47,457.47
2025-06-16T06:00:00.000000-0500,-451.09,451.09
2025-06-16T07:00:00.000000-0500,-467.85,467.85
2025-06-16T08:00:00.000000-0500,-681.82,681.82
2025-06-16T09:00:00.000000-0500,-674.26,674.26
2025-06-16T10:00:00.000000-0500,-638.17,638.17
2025-06-16T11:00:00.000000-0500,-776.89,776.89
2025-06-16T12:00:00.000000-0500,-988.63,988.63
2025-06-16T13:00:00.000000-0500,-1160.98,1160.98
2025-06-16T14:00:00.000000-0500,-1161.73,1161.73
2025-06-16T15:00:00.000000-0500,-1237.21,1237.21
2025-06-16T16:00:00.000000-0500,-1322.84,1322.84
2025-06-16T17:00:00.000000-0500,-1376.71,1376.71
2025-06-16T18:00:00.000000-0500,-1351.55,1351.55
2025-06-16T19:00:00.000000-0500,-1193.5,1193.5
2025-06-16T20:00:00.000000-0500,-971.26,971.26
2025-06-16T21:00:00.000000-0500,-810.92,810.92
2025-06-16T22:00:00.000000-0500,-566.49,566.49
2025-06-16T23:00:00.000000-0500,-193.56,193.56
2025-06-17T00:00:00.000000-0500,-171.27,171.27
2025-06-17T01:00:00.000000-0500,-134.82,134.82
2025-06-17T02:00:00.000000-0500,-113.64,113.64
2025-06-17T03:00:00.000000-0500,-140.04,140.04
2025-06-17T04:00:00.000000-0500,-207.48,207.48
2025-06-17T05:00:00.000000-0500,-336.28,336.28
2025-06-17T06:00:00.000000-0500,-291.36,291.36
2025-06-17T07:00:00.000000-0500,-346.87,346.87
2025-06-17T08:00:00.000000-0500,-526.8,526.8
2025-06-17T09:00:00.000000-0500,-389.65,389.65
2025-06-17T10:00:00.000000-0500,-637.05,637.05
2025-06-17T11:00:00.000000-0500,-1051.58,1051.58
2025-06-17T12:00:00.000000-0500,-1184.78,1184.78
2025-06-17T13:00:00.000000-0500,-1580.19,1580.19
2025-06-17T14:00:00.000000-0500,-1869.49,1869.49
2025-06-17T15:00:00.000000-0500,-2029.34,2029.34
2025-06-17T16:00:00.000000-0500,-2466.66,2466.66
2025-06-17T17:00:00.000000-0500,-2295.29,2295.29
2025-06-17T18:00:00.000000-0500,-1328,1328
2025-06-17T19:00:00.000000-0500,-647.22,647.22
2025-06-17T20:00:00.000000-0500,-631.15,631.15
2025-06-17T21:00:00.000000-0500,-373.78,373.78
2025-06-17T22:00:00.000000-0500,-617.27,617.27
2025-06-17T23:00:00.000000-0500,-416.61,416.61
2025-06-18T00:00:00.000000-0500,-592.57,592.57
2025-06-18T01:00:00.000000-0500,-522.23,522.23
2025-06-18T02:00:00.000000-0500,-334.28,334.28
2025-06-18T03:00:00.000000-0500,-480.33,480.33
2025-06-18T04:00:00.000000-0500,-563.27,563.27
2025-06-18T05:00:00.000000-0500,-657.19,657.19
2025-06-18T06:00:00.000000-0500,-757.86,757.86
2025-06-18T07:00:00.000000-0500,-877.93,877.93
2025-06-18T08:00:00.000000-0500,-915.81,915.81
2025-06-18T09:00:00.000000-0500,-940.97,940.97
2025-06-18T10:00:00.000000-0500,-928.37,928.37
2025-06-18T11:00:00.000000-0500,-1491.31,1491.31
2025-06-18T12:00:00.000000-0500,-2234.08,2234.08
2025-06-18T13:00:00.000000-0500,-2555.59,2555.59
2025-06-18T14:00:00.000000-0500,-2844.22,2844.22
2025-06-18T15:00:00.000000-0500,-3928.33,3928.33
2025-06-18T16:00:00.000000-0500,-4115.79,4115.79
2025-06-18T17:00:00.000000-0500,-3690.39,3690.39
2025-06-18T18:00:00.000000-0500,-2561.86,2561.86
2025-06-18T19:00:00.000000-0500,-2140.83,2140.83
2025-06-18T20:00:00.000000-0500,-1428.79,1428.79
2025-06-18T21:00:00.000000-0500,-981.45,981.45
2025-06-18T22:00:00.000000-0500,-823,823
2025-06-18T23:00:00.000000-0500,-662.72,662.72
2025-06-19T00:00:00.000000-0500,-453.67,453.67
2025-06-19T01:00:00.000000-0500,-349.48,349.48
2025-06-19T02:00:00.000000-0500,-288.72,288.72
2025-06-19T03:00:00.000000-0500,-316.94,316.94
2025-06-19T04:00:00.000000-0500,-616.38,616.38
2025-06-19T05:00:00.000000-0500,-795.07,795.07
2025-06-19T06:00:00.000000-0500,-596.54,596.54
2025-06-19T07:00:00.000000-0500,-596.91,596.91
2025-06-19T08:00:00.000000-0500,-613.83,613.83
2025-06-19T09:00:00.000000-0500,-582.47,582.47
2025-06-19T10:00:00.000000-0500,-867.43,867.43
2025-06-19T11:00:00.000000-0500,-1442.86,1442.86
2025-06-19T12:00:00.000000-0500,-1850.56,1850.56
2025-06-19T13:00:00.000000-0500,-1677.3,1677.3
2025-06-19T14:00:00.000000-0500,-2137.72,2137.72
2025-06-19T15:00:00.000000-0500,-2522.08,2522.08
2025-06-19T16:00:00.000000-0500,-2376.6,2376.6
2025-06-19T17:00:00.000000-0500,-2135.47,2135.47
2025-06-19T18:00:00.000000-0500,-1618.75,1618.75
2025-06-19T19:00:00.000000-0500,-1309.57,1309.57
2025-06-19T20:00:00.000000-0500,-854.38,854.38
2025-06-19T21:00:00.000000-0500,-579.96,579.96
2025-06-19T22:00:00.000000-0500,-534.78,534.78
2025-06-19T23:00:00.000000-0500,-496.69,496.69
2025-06-20T00:00:00.000000-0500,-583.51,583.51
2025-06-20T01:00:00.000000-0500,-457.84,457.84
2025-06-20T02:00:00.000000-0500,-455.28,455.28
2025-06-20T03:00:00.000000-0500,-460.4,460.4
2025-06-20T04:00:00.000000-0500,-472.42,472.42
2025-06-20T05:00:00.000000-0500,-289.16,289.16
2025-06-20T06:00:00.000000-0500,-208.22,208.22
2025-06-20T07:00:00.000000-0500,-335.39,335.39
2025-06-20T08:00:00.000000-0500,-347.25,347.25
2025-06-20T09:00:00.000000-0500,-355.87,355.87
2025-06-20T10:00:00.000000-0500,-335.86,335.86
2025-06-20T11:00:00.000000-0500,-232.71,232.71
2025-06-20T12:00:00.000000-0500,-334.28,334.28
2025-06-20T13:00:00.000000-0500,-832.57,832.57
2025-06-20T14:00:00.000000-0500,-1120.45,1120.45
2025-06-20T15:00:00.000000-0500,-1312.83,1312.83
2025-06-20T16:00:00.000000-0500,-1314.54,1314.54
2025-06-20T17:00:00.000000-0500,-1235.42,1235.42
2025-06-20T18:00:00.000000-0500,-1101.36,1101.36
2025-06-20T19:00:00.000000-0500,-760.48,760.48
2025-06-20T20:00:00.000000-0500,-499.96,499.96
2025-06-20T21:00:00.000000-0500,-394.55,394.55
2025-06-20T22:00:00.000000-0500,-376.6,376.6
2025-06-20T23:00:00.000000-0500,-451.92,451.92
2025-06-21T00:00:00.000000-0500,-493.09,493.09
2025-06-21T01:00:00.000000-0500,-491.33,491.33
2025-06-21T02:00:00.000000-0500,-467.19,467.19
2025-06-21T03:00:00.000000-0500,-449.5,449.5
2025-06-21T04:00:00.000000-0500,-411.66,411.66
2025-06-21T05:00:00.000000-0500,-407.45,407.45
2025-06-21T06:00:00.000000-0500,-411.86,411.86
2025-06-21T07:00:00.000000-0500,-454.74,454.74
2025-06-21T08:00:00.000000-0500,-321.75,321.75
2025-06-21T09:00:00.000000-0500,-390.99,390.99
2025-06-21T10:00:00.000000-0500,-490.15,490.15
2025-06-21T11:00:00.000000-0500,-486.53,486.53
2025-06-21T12:00:00.000000-0500,-1078.56,1078.56
2025-06-21T13:00:00.000000-0500,-1427.6,1427.6
2025-06-21T14:00:00.000000-0500,-2149.64,2149.64
2025-06-21T15:00:00.000000-0500,-2976.87,2976.87
2025-06-21T16:00:00.000000-0500,-3097.71,3097.71
2025-06-21T17:00:00.000000-0500,-3196.74,3196.74
2025-06-21T18:00:00.000000-0500,-2056.42,2056.42
2025-06-21T19:00:00.000000-0500,-2056.91,2056.91
2025-06-21T20:00:00.000000-0500,-1690.32,1690.32
2025-06-21T21:00:00.000000-0500,-1160.79,1160.79
2025-06-21T22:00:00.000000-0500,-1072.82,1072.82
2025-06-21T23:00:00.000000-0500,-648.02,648.02
2025-06-22T00:00:00.000000-0500,-571.76,571.76
2025-06-22T01:00:00.000000-0500,-557.86,557.86
2025-06-22T02:00:00.000000-0500,-480.53,480.53
2025-06-22T03:00:00.000000-0500,-362.89,362.89
2025-06-22T04:00:00.000000-0500,-377.06,377.06
2025-06-22T05:00:00.000000-0500,-345.78,345.78
2025-06-22T06:00:00.000000-0500,-347.48,347.48
2025-06-22T07:00:00.000000-0500,-417.83,417.83
2025-06-22T08:00:00.000000-0500,-571.23,571.23
2025-06-22T09:00:00.000000-0500,-1227.12,1227.12
2025-06-22T10:00:00.000000-0500,-1515.26,1515.26
2025-06-22T11:00:00.000000-0500,-3003.44,3003.44
2025-06-22T12:00:00.000000-0500,-3581.79,3581.79
2025-06-22T13:00:00.000000-0500,-4766.25,4766.25
2025-06-22T14:00:00.000000-0500,-5687.65,5687.65
2025-06-22T15:00:00.000000-0500,-6419.36,6419.36
2025-06-22T16:00:00.000000-0500,-7251.07,7251.07
2025-06-22T17:00:00.000000-0500,-7149.77,7149.77
2025-06-22T18:00:00.000000-0500,-5107.39,5107.39
2025-06-22T19:00:00.000000-0500,-4463.28,4463.28
2025-06-22T20:00:00.000000-0500,-3351.39,3351.39
2025-06-22T21:00:00.000000-0500,-2842.33,2842.33
2025-06-22T22:00:00.000000-0500,-1898.42,1898.42
2025-06-22T23:00:00.000000-0500,-433.12,433.12
2025-06-23T00:00:00.000000-0500,-275.29,275.29
2025-06-23T01:00:00.000000-0500,-207.49,207.49
2025-06-23T02:00:00.000000-0500,-158.59,158.59
2025-06-23T03:00:00.000000-0500,-169.74,169.74
2025-06-23T04:00:00.000000-0500,-245.46,245.46
2025-06-23T05:00:00.000000-0500,-226.11,226.11
2025-06-23T06:00:00.000000-0500,-188.54,188.54
2025-06-23T07:00:00.000000-0500,-206.81,206.81
2025-06-23T08:00:00.000000-0500,-303.88,303.88
2025-06-23T09:00:00.000000-0500,-1064.68,1064.68
2025-06-23T10:00:00.000000-0500,-3606.65,3606.65
2025-06-23T11:00:00.000000-0500,-3650.49,3650.49
2025-06-23T12:00:00.000000-0500,-6427.08,6427.08
2025-06-23T13:00:00.000000-0500,-7473.14,7473.14
2025-06-23T14:00:00.000000-0500,-10821.48,10821.48
2025-06-23T15:00:00.000000-0500,-10867.29,10867.29
2025-06-23T16:00:00.000000-0500,-12222.83,12222.83
2025-06-23T17:00:00.000000-0500,-8951.76,8951.76
2025-06-23T18:00:00.000000-0500,-8198.88,8198.88
2025-06-23T19:00:00.000000-0500,-4736.49,4736.49
2025-06-23T20:00:00.000000-0500,-2960.93,2960.93
2025-06-23T21:00:00.000000-0500,-2003.31,2003.31
2025-06-23T22:00:00.000000-0500,-1341.24,1341.24
2025-06-23T23:00:00.000000-0500,-920.78,920.78
2025-06-24T00:00:00.000000-0500,-1173.94,1173.94
2025-06-24T01:00:00.000000-0500,-983.29,983.29
2025-06-24T02:00:00.000000-0500,-926.81,926.81
2025-06-24T03:00:00.000000-0500,-914.67,914.67
2025-06-24T04:00:00.000000-0500,-984.1,984.1
2025-06-24T05:00:00.000000-0500,-1011.33,1011.33
2025-06-24T06:00:00.000000-0500,-961.65,961.65
2025-06-24T07:00:00.000000-0500,-1190.92,1190.92
2025-06-24T08:00:00.000000-0500,-2047.39,2047.39
2025-06-24T09:00:00.000000-0500,-1384.8,1384.8
2025-06-24T10:00:00.000000-0500,-1739.42,1739.42
2025-06-24T11:00:00.000000-0500,-5233.47,5233.47
2025-06-24T12:00:00.000000-0500,-8353.44,8353.44
2025-06-24T13:00:00.000000-0500,-7397.23,7397.23
2025-06-24T14:00:00.000000-0500,-7621.2,7621.2
2025-06-24T15:00:00.000000-0500,-7985.3,7985.3
2025-06-24T16:00:00.000000-0500,-6895.66,6895.66
2025-06-24T17:00:00.000000-0500,-4656.91,4656.91
2025-06-24T18:00:00.000000-0500,-3643.27,3643.27
2025-06-24T19:00:00.000000-0500,-4177.05,4177.05
2025-06-24T20:00:00.000000-0500,-2187.42,2187.42
2025-06-24T21:00:00.000000-0500,-1216.46,1216.46
2025-06-24T22:00:00.000000-0500,-807.7,807.7
2025-06-24T23:00:00.000000-0500,-2490.21,2490.21
2025-06-25T00:00:00.000000-0500,-1821.27,1821.27
2025-06-25T01:00:00.000000-0500,-1553.96,1553.96
2025-06-25T02:00:00.000000-0500,-1282.73,1282.73
2025-06-25T03:00:00.000000-0500,-1353.36,1353.36
2025-06-25T04:00:00.000000-0500,-1403.68,1403.68
2025-06-25T05:00:00.000000-0500,-1426.92,1426.92
2025-06-25T06:00:00.000000-0500,-1631.25,1631.25
2025-06-25T07:00:00.000000-0500,-1652,1652
2025-06-25T08:00:00.000000-0500,-2344.62,2344.62
2025-06-25T09:00:00.000000-0500,-3405.3,3405.3
2025-06-25T10:00:00.000000-0500,-4788.94,4788.94
2025-06-25T11:00:00.000000-0500,-6396.28,6396.28
2025-06-25T12:00:00.000000-0500,-7719.67,7719.67
2025-06-25T13:00:00.000000-0500,-7564.91,7564.91
2025-06-25T14:00:00.000000-0500,-9066.91,9066.91
2025-06-25T15:00:00.000000-0500,-10035.05,10035.05
2025-06-25T16:00:00.000000-0500,-7954.3,7954.3
2025-06-25T17:00:00.000000-0500,-6947.17,6947.17
2025-06-25T18:00:00.000000-0500,-5192.25,5192.25
2025-06-25T19:00:00.000000-0500,-3429.88,3429.88
2025-06-25T20:00:00.000000-0500,-1388.83,1388.83
2025-06-25T21:00:00.000000-0500,-1034.89,1034.89
2025-06-25T22:00:00.000000-0500,-1004.62,1004.62
2025-06-25T23:00:00.000000-0500,-2136.21,2136.21
2025-06-26T00:00:00.000000-0500,-1246.55,1246.55
2025-06-26T01:00:00.000000-0500,-954.02,954.02
2025-06-26T02:00:00.000000-0500,-843.42,843.42
2025-06-26T03:00:00.000000-0500,-861.73,861.73
2025-06-26T04:00:00.000000-0500,-972.01,972.01
2025-06-26T05:00:00.000000-0500,-1081.44,1081.44
2025-06-26T06:00:00.000000-0500,-616.13,616.13
2025-06-26T07:00:00.000000-0500,-794.39,794.39
2025-06-26T08:00:00.000000-0500,-1013.75,1013.75
2025-06-26T09:00:00.000000-0500,-1634.25,1634.25
2025-06-26T10:00:00.000000-0500,-2520.15,2520.15
2025-06-26T11:00:00.000000-0500,-3401.41,3401.41
2025-06-26T12:00:00.000000-0500,-6001.07,6001.07
2025-06-26T13:00:00.000000-0500,-6850.48,6850.48
2025-06-26T14:00:00.000000-0500,-7027.76,7027.76
2025-06-26T15:00:00.000000-0500,-5619.44,5619.44
2025-06-26T16:00:00.000000-0500,-5653.22,5653.22
2025-06-26T17:00:00.000000-0500,-4916.01,4916.01
2025-06-26T18:00:00.000000-0500,-4535.78,4535.78
2025-06-26T19:00:00.000000-0500,-2931.64,2931.64
2025-06-26T20:00:00.000000-0500,-1760.86,1760.86
2025-06-26T21:00:00.000000-0500,-1050.61,1050.61
2025-06-26T22:00:00.000000-0500,-961.58,961.58
2025-06-26T23:00:00.000000-0500,-1018.53,1018.53
2025-06-27T00:00:00.000000-0500,-810.84,810.84
2025-06-27T01:00:00.000000-0500,-459.79,459.79
2025-06-27T02:00:00.000000-0500,-344.37,344.37
2025-06-27T03:00:00.000000-0500,-389.66,389.66
2025-06-27T04:00:00.000000-0500,-466.19,466.19
2025-06-27T05:00:00.000000-0500,-592.64,592.64
2025-06-27T06:00:00.000000-0500,-655,655
2025-06-27T07:00:00.000000-0500,-1043.54,1043.54
2025-06-27T08:00:00.000000-0500,-1046.16,1046.16
2025-06-27T09:00:00.000000-0500,-1289.88,1289.88
2025-06-27T10:00:00.000000-0500,-2417.58,2417.58
2025-06-27T11:00:00.000000-0500,-3998.67,3998.67
2025-06-27T12:00:00.000000-0500,-5465.35,5465.35
2025-06-27T13:00:00.000000-0500,-4031.26,4031.26
2025-06-27T14:00:00.000000-0500,-4330.56,4330.56
2025-06-27T15:00:00.000000-0500,-4029.89,4029.89
2025-06-27T16:00:00.000000-0500,-3305.98,3305.98
2025-06-27T17:00:00.000000-0500,-3163.44,3163.44
2025-06-27T18:00:00.000000-0500,-3099.64,3099.64
2025-06-27T19:00:00.000000-0500,-3399.05,3399.05
2025-06-27T20:00:00.000000-0500,-2162.98,2162.98
2025-06-27T21:00:00.000000-0500,-1306.77,1306.77
2025-06-27T22:00:00.000000-0500,-514.14,514.14
2025-06-27T23:00:00.000000-0500,-221.34,221.34
2025-06-28T00:00:00.000000-0500,-184.05,184.05
2025-06-28T01:00:00.000000-0500,-132.48,132.48
2025-06-28T02:00:00.000000-0500,-121.58,121.58
2025-06-28T03:00:00.000000-0500,-121.77,121.77
2025-06-28T04:00:00.000000-0500,-109.78,109.78
